"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-08-24","2.24",",,W",,,,," 1547",",,W","0.00",",,W",,,,,,,"84",",,W","58",",,W",,,"   50",",,W","  130",",,W",,,,,"8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-08-25","2.01",",,W",,,,," 1451",",,W","0.00",",,W",,,,,,,"87",",,W","58",",,W",,,"  120",",,W","  150",",,W",,,,,"8.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-08-26","4.70",",,W",,,,," 1615",",,W","0.12",",,W",,,,,,,"94",",,W","67",",,W",,,"   70",",,W","   60",",,W",,,,,"12.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-08-27","1.79",",,W",,,,," 1340",",,W",,,,,,,,,"92",",,W","69",",,W",,,"  130",",,W","  140",",,W",,,,,"8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-08-28","2.46",",,W",,,,," 1137",",,W","0.00",",,W",,,,,,,"98",",,W","73",",,W",,,"  180",",,W","  310",",,W",,,,,"10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-08-29","3.58",",,W",,,,," 2157",",,W","0.68",",,W",,,,,,,"96",",,W","71",",,W",,,"   10",",,W","   50",",,W",,,,,"13.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-08-30","2.46",",,W",,,,," 0333",",,W","0.29",",,W",,,,,,,"84",",,W","70",",,W",,,"  320",",,W","  340",",,W",,,,,"8.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-08-31","2.46",",,W",,,,," 1533",",,W","0.00",",,W",,,,,,,"86",",,W","71",",,W",,,"  190",",,W","  190",",,W",,,,,"10.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-01","3.58",",,W",,,,," 1856",",,W","0.87",",,W",,,,,,,"89",",,W","72",",,W",,,"  300",",,W","  300",",,W",,,,,"14.1",",,W","17.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-02","3.58",",,W",,,,," 1032",",,W","0.00",",,W",,,,,,,"81",",,W","59",",,W",,,"   50",",,W","   40",",,W",,,,,"12.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-03","3.13",",,W",,,,," 1242",",,W","0.00",",,W",,,,,,,"75",",,W","56",",,W",,,"   70",",,W","  100",",,W",,,,,"12.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-04","2.24",",,W",,,,," 0937",",,W","0.00",",,W",,,,,,,"78",",,W","53",",,W",,,"  100",",,W","   70",",,W",,,,,"10.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-05","2.01",",,W",,,,," 1322",",,W","0.00",",,W",,,,,,,"80",",,W","57",",,W",,,"   10",",,W","  350",",,W",,,,,"10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-06","1.34",",,W",,,,," 1156",",,W","0.00",",,W",,,,,,,"82",",,W","58",",,W",,,"  100",",,W","  140",",,W",,,,,"8.1",",,W","12.1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-07","3.13",",,W",,,,," 1442",",,W","0.00","T,,W",,,,,,,"82",",,W","56",",,W",,,"   10",",,W","  360",",,W",,,,,"12.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-08","2.91",",,W",,,,," 0951",",,W","0.00",",,W",,,,,,,"74",",,W","49",",,W",,,"  280",",,W","  320",",,W",,,,,"12.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-09","2.24",",,W",,,,," 1420",",,W","0.00",",,W",,,,,,,"79",",,W","49",",,W",,,"  200",",,W","  250",",,W",,,,,"12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-10","1.79",",,W",,,,," 1010",",,W","0.00",",,W",,,,,,,"85",",,W","51",",,W",,,"   80",",,W","   30",",,W",,,,,"8.9",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-11","1.12",",,W",,,,," 1544",",,W","0.00",",,W",,,,,,,"84",",,W","55",",,W",,,"   70",",,W","   80",",,W",,,,,"8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-12","2.24",",,W",,,,," 1001",",,W","0.00",",,W",,,,,,,"82",",,W","58",",,W",,,"   90",",,W","   50",",,W",,,,,"8.9",",,W","18.1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-13","2.68",",,W",,,,," 1159",",,W","0.00",",,W",,,,,,,"82",",,W","62",",,W",,,"   80",",,W","   60",",,W",,,,,"12.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-14","3.13",",,W",,,,," 1521",",,W","0.00",",,W",,,,,,,"83",",,W","63",",,W",,,"  100",",,W","   80",",,W",,,,,"10.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-15","3.80",",,W",,,,," 1419",",,W","0.00",",,W",,,,,,,"82",",,W","63",",,W",,,"   60",",,W","   90",",,W",,,,,"12.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-16","4.47",",,W",,,,," 1500",",,W","0.03",",,W",,,,,,,"76",",,W","59",",,W",,,"   50",",,W","   10",",,W",,,,,"10.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-17","5.14",",,W",,,,," 1349",",,W","0.80",",,W",,,,,,,"73",",,W","69",",,W",,,"   70",",,W","   70",",,W",,,,,"13.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-18","2.46",",,W",,,,," 0923",",,W","0.78",",,W",,,,,,,"73",",,W","69",",,W",,,"   60",",,W","   60",",,W",,,,,"8.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-19","1.79",",,W",,,,," 1145",",,W","0.00",",,W",,,,,,,"82",",,W","67",",,W",,,"  320",",,W","  310",",,W",,,,,"8.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-20","1.57",",,W",,,,," 1529",",,W","0.00",",,W",,,,,,,"85",",,W","63",",,W",,,"   90",",,W","   70",",,W",,,,,"8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-21","3.36",",,W",,,,," 1107",",,W","0.18",",,W",,,,,,,"85",",,W","61",",,W",,,"  180",",,W","  200",",,W",,,,,"14.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-22","1.79",",,W",,,,," 1307",",,W","0.01",",,W",,,,,,,"73",",,W","63",",,W",,,"  100",",,W","  110",",,W",,,,,"8.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-23","2.91",",,W",,,,," 1059",",,W","0.00",",,W",,,,,,,"75",",,W","61",",,W",,,"  180",",,W","  170",",,W",,,,,"12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-24","2.91",",,W",,,,," 1518",",,W","0.22",",,W",,,,,,,"69",",,W","64",",,W",,,"  130",",,W","  140",",,W",,,,,"8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-25","3.13",",,W",,,,," 0041",",,W","0.08",",,W",,,,,,,"76",",,W","66",",,W",,,"  140",",,W","  120",",,W",,,,,"6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-26","1.79",",,W",,,,," 0933",",,W","0.00",",,W",,,,,,,"81",",,W","70",",,W",,,"  190",",,W","  180",",,W",,,,,"8.1",",,W","11.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-27","5.82",",,W",,,,," 1701",",,W","0.39",",,W",,,,,,,"77",",,W","72",",,W",,,"  100",",,W","   90",",,W",,,,,"15.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-28","2.91",",,W",,,,," 1317",",,W","0.00",",,W",,,,,,,"86",",,W","68",",,W",,,"  180",",,W","  120",",,W",,,,,"12.1",",,W","17.0",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-29","2.01",",,W",,,,," 1212",",,W","0.02",",,W",,,,,,,"82",",,W","68",",,W",,,"   80",",,W","  100",",,W",,,,,"8.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-09-30","4.03",",,W",,,,," 1638",",,W","1.64",",,W",,,,,,,"77",",,W","67",",,W",,,"   70",",,W","   50",",,W",,,,,"8.9",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-01","2.24",",,W",,,,," 0834",",,W","0.92",",,W",,,,,,,"71",",,W","66",",,W",,,"   60",",,W","   60",",,W",,,,,"8.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-02","1.12",",,W",,,,," 1522",",,W","0.00",",,W",,,,,,,"75",",,W","65",",,W",,,"  120",",,W","   80",",,W",,,,,"6.0",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-03","1.12",",,W",,,,," 1605",",,W","0.00",",,W",,,,,,,"77",",,W","64",",,W",,,"  180",",,W","  180",",,W",,,,,"8.1",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-04","2.24",",,W",,,,," 1002",",,W","0.00",",,W",,,,,,,"79",",,W","62",",,W",,,"  230",",,W","  180",",,W",,,,,"8.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-05","2.01",",,W",,,,," 1250",",,W","0.00",",,W",,,,,,,"81",",,W","59",",,W",,,"   10",",,W","   10",",,W",,,,,"10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-06","2.01",",,W",,,,," 1521",",,W","0.00",",,W",,,,,,,"80",",,W","54",",,W",,,"  220",",,W","  240",",,W",,,,,"10.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-07","3.80",",,W",,,,," 1222",",,W","0.00",",,W",,,,,,,"81",",,W","57",",,W",,,"  320",",,W","  320",",,W",,,,,"10.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-08","1.79",",,W",,,,," 1446",",,W","0.00",",,W",,,,,,,"70",",,W","50",",,W",,,"  300",",,W","  290",",,W",,,,,"8.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-09","3.80",",,W",,,,," 1453",",,W","0.00",",,W",,,,,,,"76",",,W","47",",,W",,,"  280",",,W","  270",",,W",,,,,"15.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-10","3.13",",,W",,,,," 0858",",,W","0.00",",,W",,,,,,,"67",",,W","45",",,W",,,"  320",",,W","   30",",,W",,,,,"12.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-11","2.01",",,W",,,,," 1505",",,W","0.00",",,W",,,,,,,"70",",,W","41",",,W",,,"  290",",,W","  250",",,W",,,,,"12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-12","2.01",",,W",,,,," 1626",",,W","0.00",",,W",,,,,,,"81",",,W","48",",,W",,,"  210",",,W","  220",",,W",,,,,"8.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-13","8.50",",,W",,,,," 1450",",,W","0.00",",,W",,,,,,,"81",",,W","51",",,W",,,"  200",",,W","  200",",,W",,,,,"19.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-14","10.29",",,W",,,,," 1311",",,W","0.00",",,W",,,,,,,"73",",,W","48",",,W",,,"  300",",,W","  290",",,W",,,,,"23.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-15","2.91",",,W",,,,," 1329",",,W","0.00","T,,W",,,,,,,"62",",,W","44",",,W",,,"  270",",,W","  330",",,W",,,,,"14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-16","3.58",",,W",,,,," 1111",",,W","0.00",",,W",,,,,,,"61",",,W","39",",,W",,,"  320",",,W","   20",",,W",,,,,"15.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-17","4.25",",,W",,,,," 1253",",,W","0.00",",,W",,,,,,,"61",",,W","40",",,W",,,"  320",",,W","  310",",,W",,,,,"15.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-18","2.24",",,W",,,,," 0853",",,W","0.00",",,W",,,,,,,"70",",,W","38",",,W",,,"  360",",,W","   10",",,W",,,,,"8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-19","0.89",",,W",,,,," 1246",",,W","0.00",",,W",,,,,,,"73",",,W","40",",,W",,,"   40",",,W","   70",",,W",,,,,"8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-20","0.45",",,W",,,,," 1412",",,W","0.00",",,W",,,,,,,"76",",,W","39",",,W",,,"  300",",,W","  310",",,W",,,,,"6.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-21","0.89",",,W",,,,," 1008",",,W","0.00",",,W",,,,,,,"80",",,W","42",",,W",,,"   10",",,W","   20",",,W",,,,,"8.9",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-22","0.89",",,W",,,,," 1135",",,W","0.00",",,W",,,,,,,"80",",,W","45",",,W",,,"  190",",,W","  160",",,W",,,,,"8.1",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-23","3.13",",,W",,,,," 1152",",,W","0.00",",,W",,,,,,,"80",",,W","45",",,W",,,"  210",",,W","  230",",,W",,,,,"15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-24","4.70",",,W",,,,," 1156",",,W","0.00",",,W",,,,,,,"72",",,W","45",",,W",,,"  310",",,W","  290",",,W",,,,,"17.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-25","3.80",",,W",,,,," 1515",",,W","0.00",",,W",,,,,,,"71",",,W","39",",,W",,,"  200",",,W","  200",",,W",,,,,"13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-26","2.24",",,W",,,,," 1522",",,W","0.01",",,W",,,,,,,"73",",,W","46",",,W",,,"   10",",,W","   10",",,W",,,,,"8.9",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-27","1.34",",,W",,,,," 0942",",,W","0.00",",,W",,,,,,,"64",",,W","41",",,W",,,"  100",",,W","  110",",,W",,,,,"8.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-28","1.57",",,W",,,,," 1108",",,W","0.00",",,W",,,,,,,"67",",,W","37",",,W",,,"  120",",,W","  130",",,W",,,,,"6.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-29","1.79",",,W",,,,," 1411",",,W","0.00",",,W",,,,,,,"72",",,W","39",",,W",,,"  190",",,W","  170",",,W",,,,,"12.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-30","6.93",",,W",,,,," 1151",",,W","0.00",",,W",,,,,,,"82",",,W","48",",,W",,,"  230",",,W","  230",",,W",,,,,"18.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-10-31","10.07",",,W",,,,," 1149",",,W","0.00",",,W",,,,,,,"82",",,W","61",",,W",,,"  230",",,W","  240",",,W",,,,,"21.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-01","7.83",",,W",,,,," 0002",",,W","0.00",",,W",,,,,,,"80",",,W","57",",,W",,,"  210",",,W","  230",",,W",,,,,"15.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-02","2.91",",,W",,,,," 0103",",,W","0.00",",,W",,,,,,,"67",",,W","42",",,W",,,"  330",",,W","  360",",,W",,,,,"8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-03","1.34",",,W",,,,," 0920",",,W","0.00",",,W",,,,,,,"65",",,W","39",",,W",,,"  110",",,W","   20",",,W",,,,,"8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-04","0.22",",,W",,,,," 1207",",,W","0.00",",,W",,,,,,,"65",",,W","37",",,W",,,"  180",",,W","  190",",,W",,,,,"6.9",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-05","4.70",",,W",,,,," 1322",",,W","0.00",",,W",,,,,,,"79",",,W","50",",,W",,,"  180",",,W","  200",",,W",,,,,"15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-06","6.93",",,W",,,,," 1211",",,W","0.00",",,W",,,,,,,"81",",,W","56",",,W",,,"  220",",,W","  210",",,W",,,,,"17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-07","3.36",",,W",,,,," 2009",",,W","0.00","T,,W",,,,,,,"85",",,W","67",",,W",,,"   20",",,W","   40",",,W",,,,,"8.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-08","2.24",",,W",,,,," 2352",",,W","0.00",",,W",,,,,,,"77",",,W","55",",,W",,,"  310",",,W","  350",",,W",,,,,"10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-09","3.58",",,W",,,,," 0417",",,W","0.00",",,W",,,,,,,"62",",,W","38",",,W",,,"   10",",,W","  360",",,W",,,,,"12.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-10","3.80",",,W",,,,," 1303",",,W","0.76",",,W",,,,,,,"63",",,W","36",",,W",,,"  200",",,W","  220",",,W",,,,,"13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-11","6.04",",,W",,,,," 1403",",,W","0.24",",,W",,,,,,,"76",",,W","55",",,W",,,"  240",",,W","  250",",,W",,,,,"13.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-12","4.25",",,W",,,,," 0935",",,W","0.00",",,W",,,,,,,"63",",,W","41",",,W",,,"  310",",,W","   20",",,W",,,,,"15.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70926","-77.43484","61.5","2024-11-13","2.24",",,W",,,,," 0914",",,W","0.00",",,W",,,,,,,"53",",,W","35",",,W",,,"   30",",,W","   40",",,W",,,,,"8.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
